"","mt_id","xpos_max","xpos_min","ypos_max","ypos_min","MAD","MAD_time","MD_above","MD_above_time","MD_below","MD_below_time","AD","AUC","xpos_flips","ypos_flips","xpos_reversals","ypos_reversals","RT","initiation_time","idle_time","sample_entropy"
"id1051","id1051",264,-555,916,0,546.0483435079,1460,546.0483435079,1460,0,0,228.506531884225,348264,1,1,1,0,2008,110,1098,0.0932290136005003
"id1052","id1052",10,-634,893,0,213.410014828098,860,213.410014828098,860,-4.28466570705022,1130,31.8410499323494,142252.5,2,1,1,0,1256,60,636,0.0331855489856541
"id1053","id1053",0,-664,820,0,52.17563902985,1270,52.17563902985,1270,-11.5132903969814,1430,-0.615445680139064,26233,2,0,0,0,1616,610,1156,0.0535617681986075
"id1054","id1054",127,-510,858,-13,390.610342899115,1330,390.610342899115,1330,-0.510955357747381,530,59.0957477434128,228552.5,3,1,1,1,2072,520,1232,0.0966411143660098
"id1055","id1055",0,-769,947,0,47.8292548378405,680,47.8292548378405,680,-2.42457421636851,860,3.8459810052212,23785,1,1,0,0,1192,560,782,0.0306167759900714
"id1056","id1056",12,-663,913,0,61.9071918895871,1430,61.9071918895871,1430,-9.74622615257674,1670,14.0747396285812,28489,2,2,2,0,2054,630,1104,0.084043560248511
"id1057","id1057",0,-643,820,0,55.0851758999577,830,55.0851758999577,830,-24.1247754734071,1020,1.8941688231641,16787,0,0,0,0,1696,600,986,0.101085733032775
"id1058","id1058",0,-745,851,0,-60.7223703414637,850,0,0,-60.7223703414637,850,-10.0119035753073,-29843.5,1,0,0,0,1176,620,696,0.0285513220920764
"id1059","id1059",525,-546,855,-2,900.611904444487,1621,900.611904444487,1621,-4.48119345775987,1121,220.416655420381,144426.5,2,4,2,1,2560,21,1420,0.116744074523964
"id1060","id1060",27,-589,833,0,103.006176291639,1390,103.006176291639,1390,-1.63301159707547,70,23.4282248651149,75243,2,0,2,0,1992,40,1422,0.0509531004737406
"id1061","id1061",0,-854,909,0,-92.0450343316593,880,0.647115916088004,590,-92.0450343316593,880,-15.5383346737714,-48948.5,1,1,0,0,1268,580,818,0.0640752057769981
"id1062","id1062",0,-708,909,0,85.8971875929499,640,85.8971875929499,640,-29.7007947521303,940,13.5364324939561,39631.5,2,0,0,0,1215,310,555,0.0730090933064476
"id1063","id1063",8,-610,805,0,86.1177566264459,743,86.1177566264459,743,-15.281990958027,973,5.32954899841631,50833.5,1,0,1,0,1328,583,678,0.0995726028626031
"id1064","id1064",575,-568,874,-13,948.739998440361,1740,948.739998440361,1740,-6.91980466220593,1150,229.125766497351,463415.5,3,5,3,2,2544,650,1194,0.163856722339435
"id1065","id1065",0,-624,830,0,73.5014917526605,560,73.5014917526605,560,-1.83744099187776,1040,13.1480175776287,39305,0,0,0,0,1216,400,496,0.0976996672017063
"id1066","id1066",569,-587,898,0,881.710417776635,950,881.710417776635,950,0,0,261.266480797579,445639,1,0,1,0,1448,540,648,0.0787808778531143
"id1068","id1068",109,-630,846,0,357.540579741531,940,357.540579741531,940,-0.392489181655942,1290,71.5412341980949,178245.5,1,0,1,0,1336,660,686,0.067000277260357
"id1070","id1070",0,-577,855,0,40.872280967647,1560,40.872280967647,1560,-23.3828730439213,1800,-1.0407148277321,11239,0,0,0,0,2040,1450,1480,0.0286694560267328
"id1071","id1071",0,-559,785,0,34.1228670348526,630,34.1228670348526,630,-0.580059684724583,1090,6.13453271026798,16365,0,0,0,0,1152,550,602,0.0864638817665369
"id1072","id1072",0,-568,765,0,61.1527298038015,1260,61.1527298038015,1260,-1.53335744492348,1520,5.16971722329912,35520,0,0,0,0,1591,1170,1181,0.0276653157830263
"id1073","id1073",215,-589,807,0,588.110367402046,1340,588.110367402046,1340,0,0,201.22955182004,168258,2,0,2,0,2176,630,976,0.14893905872221
"id1074","id1074",0,-846,842,0,48.7868837852076,1610,48.7868837852076,1610,-28.3689841766684,1700,1.6464099350513,31629,1,1,0,0,2120,1440,1670,0.0520791490448896
"id1075","id1075",0,-475,854,0,-11.0989355650127,890,8.8026040688032,960,-11.0989355650127,890,0.799027936032063,-202,0,0,0,0,1583,790,1193,0.0262464595042828
"id1076","id1076",0,-567,933,0,-72.8060467002256,950,0.18410345444275,810,-72.8060467002256,950,-9.64552569144158,-45304,0,0,0,0,1272,800,822,0.0327762174733672
"id1077","id1077",0,-506,943,0,-61.8316607614362,1400,2.36408852407298,1170,-61.8316607614362,1400,-9.35168823559595,-34612.5,0,0,0,0,1760,1160,1170,0.0576450426181597
"id1078","id1078",0,-500,844,0,23.0094731813558,1250,23.0094731813558,1250,0,0,7.89277575692381,13539.5,0,0,0,0,2311,1080,1731,0.0562927570520806
"id1079","id1079",0,-545,873,-1,34.4052238944302,1030,34.4052238944302,1030,-6.46981534380992,920,2.08482947377727,15838.5,1,1,0,1,1519,430,890,0.0699209457995054
"id1080","id1080",0,-500,815,0,30.5024998874637,640,30.5024998874637,640,0,0,5.08158405055378,17537,0,0,0,0,992,520,550,0.0380576902043737
"id1081","id1081",0,-556,810,0,19.5243745766016,1061,19.5243745766016,1061,-10.9479810731898,1461,-0.654159068821902,2778.5,0,0,0,0,1561,981,991,0.0553292565712125
"id1082","id1082",417,-626,836,-1,695.821320186854,1981,695.821320186854,1981,0,0,173.781610590725,359822.5,1,1,1,1,2432,271,1242,0.0850598639481571
"id1083","id1083",0,-587,861,0,-45.6998436063229,1450,23.0533648934252,1220,-45.6998436063229,1450,-4.60762209243978,-12598,0,0,0,0,2008,640,1348,0.0495235219808921
"id1084","id1084",0,-695,855,0,173.146835174751,1120,173.146835174751,1120,-8.19992481289377,1420,22.1124727430192,113408.5,0,0,0,0,1712,440,762,0.0278494764137675
"id1085","id1085",48,-526,812,0,206.604517349393,1950,206.604517349393,1950,-31.8021661837553,2370,10.3071984743694,97493.5,2,0,2,0,2783,390,2013,0.0547823461922065
"id1086","id1086",0,-532,804,0,-127.139527458005,1030,1.10364893462877,640,-127.139527458005,1030,-21.9692794069588,-66618,0,0,0,0,1520,620,740,0.0243263256370803
"id1087","id1087",547,-519,889,0,777.634581842332,1070,777.634581842332,1070,0,0,184.244957569813,478008.5,1,1,1,0,1728,400,518,0.0856554445784939
"id1088","id1088",171,-586,867,0,352.212227642032,1120,352.212227642032,1120,-61.7816999062077,1580,9.47597520561061,144927.5,2,0,1,0,3327,520,2157,0.105360515657826
"id1089","id1089",16,-658,885,0,287.995318329406,1730,287.995318329406,1730,0,0,30.0277294972664,198150,1,0,1,0,3096,1420,2526,0.0252704134962599
"id1090","id1090",19,-608,877,0,-79.0456797199049,1850,44.8674871668944,1570,-79.0456797199049,1850,-7.71265357408363,-10045,1,0,1,0,2328,1120,1398,0.0608369585833437
"id1091","id1091",13,-530,896,0,106.440163952464,1281,106.440163952464,1281,-96.7919047721083,1611,-9.91042233984861,16355,1,0,1,0,2017,1191,1297,0.0286991190647814
"id1092","id1092",0,-649,1017,0,-196.008314971196,1540,119.527567881436,2060,-196.008314971196,1540,-16.8818793441509,-53127.5,2,1,0,0,2488,650,1398,0.11798763923766
"id1093","id1093",17,-639,1010,-5,338.962100910932,1320,338.962100910932,1320,-0.582276969768885,610,48.3666481953298,275312.5,2,2,1,1,1992,600,1132,0.0856294078276185
"id1094","id1094",0,-466,979,0,240.21339435822,2020,240.21339435822,2020,-161.424121455383,1560,41.3159584400419,-86342.5,2,1,0,0,2816,830,1906,0.134535214955061
"id1095","id1095",0,-672,907,0,-96.7905142273168,1230,1.95779786051833,3310,-96.7905142273168,1230,-7.69289412841584,-62422.5,2,0,0,0,3536,1070,2866,0.0490692865517174
"id1096","id1096",0,-688,899,-1,149.108476422081,1640,149.108476422081,1640,-58.9238255673328,2030,0.986611506299274,54751.5,1,3,0,1,2407,630,1367,0.061530829399973
"id1097","id1097",0,-673,999,0,515.632145433522,1891,515.632145433522,1891,-155.600132024498,1241,123.262815855961,-71473.5,4,2,0,0,4632,721,2382,0.181587881045711
"id1098","id1098",346,-601,932,0,612.697447739925,1470,612.697447739925,1470,-1.75928261390644,2070,108.745417499411,198317,2,0,2,0,2176,640,846,0.161268147596122
"id1099","id1099",0,-662,903,0,80.0595557215507,1460,80.0595557215507,1460,-61.8996834939036,920,9.7313296305346,9721.5,4,2,0,0,2288,600,937,0.288706138081471
"id1100","id1100",16,-593,968,0,344.965827390645,1000,344.965827390645,1000,0,0,98.1269551812337,203228.5,1,2,1,0,1568,460,578,0.218823078734626
"id1101","id1101",0,-896,915,0,-313.627774248639,3140,3.69009688181213,2990,-313.627774248639,3140,-16.3730888169628,-156184.5,1,0,0,0,3536,2580,3046,0.0246926125903715
"id1102","id1102",21,-739,948,0,99.7295729069804,2200,99.7295729069804,2200,-85.8607554122901,2410,4.71198536864791,44527,2,1,1,0,3968,670,3128,0.0772265043710295
"id1103","id1103",573,-531,811,0,866.37537832774,810,866.37537832774,810,0,0,168.881654642976,404807.5,1,0,1,0,1408,410,538,0.15011841629932
"id1104","id1104",0,-736,867,0,-30.7307992488303,960,7.69019512909754,830,-30.7307992488303,960,-2.45855160443146,-13863,1,0,0,0,1695,670,1175,0.0551575432289576
"id1105","id1105",1,-657,809,0,-25.2846063296551,920,5.67370791344733,780,-25.2846063296551,920,-7.61208582218391,-11271,1,0,1,0,1672,600,1202,0.055380095833186
"id1106","id1106",0,-487,799,0,93.9309796606253,650,93.9309796606253,650,-0.520455407082756,1280,30.7461258186084,50632,0,0,0,0,1336,530,896,0.0589577333173233
"id1107","id1107",1,-732,880,-1,-57.3170755676883,1111,0.129297146445828,480,-57.3170755676883,1111,-22.3148237338984,-31121.5,1,1,1,1,1392,440,942,0.0602700360643391
"id1108","id1108",0,-521,819,0,-21.8931050226141,721,6.22765139813196,921,-21.8931050226141,721,-1.85232708252129,-9667.5,0,0,0,0,1152,591,662,0.0445618280599109
"id1109","id1109",134,-572,797,0,246.701301083476,1000,246.701301083476,1000,-29.9026628898833,1130,37.6884043887866,132749,1,0,1,0,1632,610,922,0.099417794799094
"id1110","id1110",0,-582,817,0,26.3558622824336,750,26.3558622824336,750,-6.78385188265264,1400,7.88351542532937,16165.5,2,2,0,0,2360,620,1430,0.114340691465411
"id1111","id1111",0,-604,849,0,58.1901196932027,941,58.1901196932027,941,-15.514485977909,521,2.30571492552605,38952,2,0,0,0,1289,461,829,0.0861736882330523
"id1112","id1112",0,-666,900,0,92.8598161959422,720,92.8598161959422,720,-4.8230513952186,590,25.5710336439412,36771.5,0,0,0,0,1256,560,816,0.0576528514272774
"id1113","id1113",209,-610,882,0,312.393311059689,620,312.393311059689,620,-1.64492131742911,390,103.963575431061,167487.5,2,2,2,0,1224,380,824,0.0591110994022061
"id1114","id1114",0,-696,834,0,80.4941584608984,1230,80.4941584608984,1230,-6.93200911743825,1410,27.9326971708927,51964,0,0,0,0,1887,430,1347,0.025536018898126
"id1115","id1115",12,-584,802,0,59.1332242949102,960,59.1332242949102,960,-1.61677448213677,370,18.9540078587295,35794,2,0,2,0,1360,360,780,0.0450614921311201
"id1117","id1117",20,-610,838,0,235.915738356385,1380,235.915738356385,1380,0,0,38.4395591717288,165976,3,2,1,0,2279,470,1409,0.0661673611799193
"id1118","id1118",0,-653,794,0,-44.5862618459751,1120,13.0356160004781,410,-44.5862618459751,1120,-12.8497641420324,-18656,0,0,0,0,1456,340,756,0.0692856543905215
"id1119","id1119",0,-678,927,-4,154.961642034449,570,154.961642034449,570,-9.88072044548817,430,66.1946955356287,101552,2,2,0,1,1736,240,1056,0.0569748939275231
"id1120","id1120",1,-607,787,0,-33.4111818317947,1200,30.9562148366884,1110,-33.4111818317947,1200,-5.73534160210466,358.5,4,0,1,0,2671,310,1991,0.050287274409471
"id1121","id1121",1,-671,845,-6,162.761922563189,1660,162.761922563189,1660,-137.707511301654,1840,-0.467348266395657,7755,3,1,1,1,2464,390,1304,0.152775412700144
"id1122","id1122",0,-661,919,0,-30.5223133463548,961,13.3710642131754,1061,-30.5223133463548,961,-0.553152970792995,-10664,0,1,0,0,1193,851,901,0.026649294227387
"id1123","id1123",0,-567,866,0,-76.8616729912214,1200,1.64330952435982,500,-76.8616729912214,1200,-15.1216790097834,-35602,0,0,0,0,1432,480,682,0.0995148110863567
"id1124","id1124",552,-572,943,0,883.170032614713,1070,883.170032614713,1070,-56.3173472145538,750,230.951110122212,464594,2,1,2,0,1656,560,576,0.184824687012073
"id1125","id1125",0,-605,849,0,-86.8893783701434,780,7.39753470287522,610,-86.8893783701434,780,-26.0511191323395,-29378,0,0,0,0,1160,420,580,0.0287494132859859
"id1126","id1126",19,-698,912,0,121.962155330058,730,121.962155330058,730,0,0,17.96721364823,82663,1,0,1,0,1007,560,577,0.0332732315544791
"id1127","id1127",0,-807,961,0,-20.7411213155434,671,11.8017522161978,531,-20.7411213155434,671,-1.59871508034717,-7819,0,0,0,0,784,431,484,0.0343343584342228
"id1128","id1128",0,-607,935,0,69.8683994267217,650,69.8683994267217,650,0,0,11.1384286560685,44757,0,0,0,0,872,480,502,0.0396762248526243
"id1129","id1129",1,-788,947,0,52.2463518610733,560,52.2463518610733,560,-1.75572288281861,750,8.0275655261763,31887.5,1,0,1,0,833,430,453,0.040989344533197
"id1130","id1130",0,-616,917,0,56.212034768729,1050,56.212034768729,1050,-42.5186284858721,630,6.93980056165414,-1028,0,0,0,0,1231,390,410,0.127651811912448
"id1131","id1131",0,-680,818,0,-35.9875204661717,590,12.3873789305665,480,-35.9875204661717,590,-10.2436310561183,-13928,1,0,0,0,1080,400,650,0.0278108867037215
"id1132","id1132",0,-654,859,0,25.4587649639939,520,25.4587649639939,520,-21.8427052092303,640,0.881579230968378,5364.5,0,0,0,0,792,430,482,0.0378108051130475
"id1133","id1133",110,-638,890,0,270.792042095241,610,270.792042095241,610,-0.122368357009565,1010,69.0712931066226,153013.5,1,0,1,0,1040,390,400,0.12453381631272
"id1134","id1134",0,-776,842,0,40.0157122457627,460,40.0157122457627,460,0,0,7.08954835925038,22088,0,0,0,0,703,340,383,0.0397146622865646
"id1135","id1135",660,-625,887,0,1017.80818619207,1290,1017.80818619207,1290,-3.16097830230386,450,401.440222522682,438657,4,1,4,0,2088,370,568,0.13707959268062
"id1136","id1136",13,-852,977,0,147.597176186558,570,147.597176186558,570,-77.2240033195589,740,2.97271541589111,84119.5,2,1,1,0,1088,360,480,0.0964602661875622
"id1137","id1137",704,-575,895,0,1042.04541577029,2660,1042.04541577029,2660,0,0,584.107668446802,398674.5,3,8,3,0,4551,400,1961,0.380372735368555
"id1138","id1138",684,-862,907,0,1088.29466928605,734,1088.29466928605,734,-94.0861233775083,1194,379.306461879336,524957.5,2,3,1,0,1560,334,540,0.125917006540406
"id1139","id1139",8,-522,922,0,-114.109019028178,630,98.5094006121505,470,-114.109019028178,630,-19.7739698401586,3331.5,3,0,1,0,984,290,314,0.0287764699290698
"id1140","id1140",620,-854,889,0,991.237718716661,900,991.237718716661,900,-2.77107278063804,1230,372.618818405059,629678.5,1,0,1,0,1311,360,491,0.0802830634011688
